Project.ID,Species,yi_mod_lowhigh,vi_mod_lowhigh,Longitude_mean,Latitude_mean,Comparison,det_diet_breadth_n,habitat_breadth_n,stringency_med,HMI_med,Treatment_Activity_NoSame,Habitat_closure,family,trophic_level,Habitat_closure.1,activity_cycle,foraging_stratum,trophic_groups,hum_mod_noSame,brain_mass_relative,proj_sp,Hunted,Duration
Bighorn,Lepus americanus,-1.259537248,0.261201329,-0.883390064,0.791530183,Season,-0.885048546,-0.64946991,-0.831165176,-1.280305102,High,Closed,Leporidae,herbivore,Closed,nocturnal_only,G,small_herbivore,1.652446726,0.3092,Bighorn Lepus americanus,No,NA
Bighorn,Lynx canadensis,-0.773487869,0.500684477,-0.883390064,0.791530183,Season,0.097963389,-0.64946991,-0.831165176,-1.280305102,High,Closed,Felidae,carnivore,Closed,nocturnal_only,G,small_carnivore,1.652446726,0.4648,Bighorn Lynx canadensis,Yes (commonly),3-9 months
Bighorn,Martes martes,-2.148738154,0.416094581,-0.883390064,0.791530183,Season,0.097963389,-0.64946991,-0.831165176,-1.280305102,High,Closed,Mustelidae,omnivore,Closed,nocturnal_only,S,small_carnivore,1.652446726,0.4236,Bighorn Martes martes,Yes (commonly),3-9 months
Bighorn,Mephitis mephitis,-2.095463588,1.1003925,-0.883390064,0.791530183,Season,2.063987257,0.557287084,-0.831165176,-1.280305102,High,Closed,Mephitidae,omnivore,Closed,nocturnal_only,G,small_omnivore,1.652446726,0.3037,Bighorn Mephitis mephitis,No,NA
Bighorn,Odocoileus hemionus,1.267089685,0.34627811,-0.883390064,0.791530183,Season,-0.885048546,3.57417957,-0.831165176,-1.280305102,High,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,1.652446726,0.4638,Bighorn Odocoileus hemionus,Yes (commonly),<3 months
Bighorn,Odocoileus virginianus,0.857646298,0.18665349,-0.883390064,0.791530183,Season,-0.885048546,3.57417957,-0.831165176,-1.280305102,High,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,1.652446726,0.454,Bighorn Odocoileus virginianus,Yes (commonly),<3 months
Bighorn,Ovis canadensis,-0.140336969,1.414214616,-0.883390064,0.791530183,Season,-0.885048546,-0.64946991,-0.831165176,-1.280305102,High,Closed,Bovidae,herbivore,Closed,mix,G,large_herbivore,1.652446726,0.4606,Bighorn Ovis canadensis,Yes (commonly),<3 months
Bighorn,Puma concolor,-0.140336945,0.81648667,-0.883390064,0.791530183,Season,-0.885048546,1.160665581,-0.831165176,-1.280305102,High,Closed,Felidae,carnivore,Closed,mix,G,large_carnivore,1.652446726,0.4536,Bighorn Puma concolor,Yes (rarely),3-9 months
Bighorn,Ursus americanus,2.469723606,0.47870539,-0.883390064,0.791530183,Season,0.097963389,0.557287084,-0.831165176,-1.280305102,High,Closed,Ursidae,omnivore,Closed,mix,G,large_omnivore,1.652446726,0.4763,Bighorn Ursus americanus,Yes (commonly),<3 months
Bighorn,Ursus arctos,-0.311696965,0.398733163,-0.883390064,0.791530183,Season,0.097963389,1.160665581,-0.831165176,-1.280305102,High,Closed,Ursidae,omnivore,Closed,mix,G,large_omnivore,1.652446726,0.4748,Bighorn Ursus arctos,No,NA
Bighorn,Vulpes vulpes,-1.927244488,0.368039576,-0.883390064,0.791530183,Season,0.097963389,1.764044078,-0.831165176,-1.280305102,High,Closed,Canidae,omnivore,Closed,mix,G,small_omnivore,1.652446726,0.4547,Bighorn Vulpes vulpes,Yes (commonly),3-9 months
Brodie,Bos javanicus,-0.455658358,1.118037376,3.145270728,-1.747252001,Year,-0.885048546,-0.64946991,-0.969426902,-0.860873234,High,Closed,Bovidae,herbivore,Closed,mix,G,large_herbivore,0.068412502,0.4531,Brodie Bos javanicus,Yes (rarely),>9 months
Brodie,Catopuma badia,0.23749071,1.224752786,3.145270728,-1.747252001,Year,0.097963389,-1.252848407,-0.969426902,-0.860873234,High,Closed,Felidae,carnivore,Closed,nocturnal_only,G,small_carnivore,0.068412502,0.4101,Brodie Catopuma badia,No,NA
Brodie,Elephas maximus,2.501238035,2.327027632,3.145270728,-1.747252001,Year,-0.885048546,-0.046091413,-0.969426902,-0.860873234,High,Closed,Elephantidae,herbivore,Closed,mix,G,large_herbivore,0.068412502,0.5677,Brodie Elephas maximus,Yes (rarely),NA
Brodie,Helarctos malayanus,-0.707787269,0.411128986,3.145270728,-1.747252001,Year,1.080975323,-0.046091413,-0.969426902,-0.860873234,High,Closed,Ursidae,omnivore,Closed,nocturnal_only,G,large_omnivore,0.068412502,0.5491,Brodie Helarctos malayanus,Yes (rarely),NA
Brodie,Hemigalus derbyanus,-0.088802795,0.233616198,3.145270728,-1.747252001,Year,-0.885048546,-1.252848407,-0.969426902,-0.860873234,High,Closed,Viverridae,carnivore,Closed,nocturnal_only,G,small_carnivore,0.068412502,0.3828,Brodie Hemigalus derbyanus,No,NA
Brodie,Herpestes brachyurus,0.290180642,0.635780502,3.145270728,-1.747252001,Year,1.080975323,-1.252848407,-0.969426902,-0.860873234,High,Closed,Herpestidae,omnivore,Closed,mix,G,small_carnivore,0.068412502,0.3493,Brodie Herpestes brachyurus,No,NA
Brodie,Herpestes semitorquatus,0.701352322,1.37020698,3.145270728,-1.747252001,Year,1.080975323,-1.252848407,-0.969426902,-0.860873234,High,Closed,Herpestidae,omnivore,Closed,mix,G,small_carnivore,0.068412502,0.3851,Brodie Herpestes semitorquatus,No,NA
Brodie,Hystrix brachyura,-0.513842617,0.665317751,3.145270728,-1.747252001,Year,0.097963389,-0.046091413,-0.969426902,-0.860873234,High,Closed,Hystricidae,herbivore,Closed,nocturnal_only,G,small_herbivore,0.068412502,0.4076,Brodie Hystrix brachyura,Yes (rarely),NA
Brodie,Hystrix crassispinis,-1.007544868,0.877687556,3.145270728,-1.747252001,Year,0.097963389,-1.252848407,-0.969426902,-0.860873234,High,Closed,Hystricidae,herbivore,Closed,nocturnal_only,G,small_herbivore,0.068412502,0.345,Brodie Hystrix crassispinis,Yes (rarely),NA
Brodie,Macaca fascicularis,3.535448884,2.175811633,3.145270728,-1.747252001,Year,0.097963389,-0.046091413,-0.969426902,-0.860873234,High,Closed,Cercopithecidae,carnivore,Closed,diurnal_only,S,small_carnivore,0.068412502,0.4968,Brodie Macaca fascicularis,No,NA
Brodie,Macaca nemestrina,0.659927404,0.246417583,3.145270728,-1.747252001,Year,-0.885048546,-0.64946991,-0.969426902,-0.860873234,High,Closed,Cercopithecidae,herbivore,Closed,diurnal_only,S,small_herbivore,0.068412502,0.5264,Brodie Macaca nemestrina,No,NA
Brodie,Muntiacus atherodes,-0.123966703,0.280187838,3.145270728,-1.747252001,Year,0.097963389,-0.64946991,-0.969426902,-0.860873234,High,Closed,Cervidae,herbivore,Closed,mix,G,small_herbivore,0.068412502,0.4614,Brodie Muntiacus atherodes,Yes (rarely),NA
Brodie,Muntiacus muntjak,0.800004894,1.298573099,3.145270728,-1.747252001,Year,0.097963389,-0.64946991,-0.969426902,-0.860873234,High,Closed,Cervidae,herbivore,Closed,mix,G,small_herbivore,0.068412502,0.4734,Brodie Muntiacus muntjak,Yes (rarely),NA
Brodie,Mydaus javanensis,1.623783201,1.2248304,3.145270728,-1.747252001,Year,0.097963389,0.557287084,-0.969426902,-0.860873234,High,Closed,Mephitidae,carnivore,Closed,nocturnal_only,G,small_carnivore,0.068412502,0.3841,Brodie Mydaus javanensis,No,NA
Brodie,Neofelis diardi,-0.167976276,1.154700616,3.145270728,-1.747252001,Year,-0.885048546,-1.252848407,-0.969426902,-0.860873234,High,Closed,Felidae,carnivore,Closed,mix,S,large_carnivore,0.068412502,0.4256,Brodie Neofelis diardi,No,NA
Brodie,Pardofelis marmorata,2.029248288,1.154700585,3.145270728,-1.747252001,Year,-0.885048546,-1.252848407,-0.969426902,-0.860873234,High,Closed,Felidae,carnivore,Closed,nocturnal_only,S,large_carnivore,0.068412502,0.437,Brodie Pardofelis marmorata,No,NA
Brodie,Prionailurus bengalensis,-0.960656328,1.078189899,3.145270728,-1.747252001,Year,-0.885048546,-0.046091413,-0.969426902,-0.860873234,High,Closed,Felidae,carnivore,Closed,mix,S,small_carnivore,0.068412502,0.41,Brodie Prionailurus bengalensis,No,NA
Brodie,Rusa unicolor,0.69655366,0.25913061,3.145270728,-1.747252001,Year,-0.885048546,1.764044078,-0.969426902,-0.860873234,High,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,0.068412502,0.4669,Brodie Rusa unicolor,Yes (rarely),NA
Brodie,Sus barbatus,-0.467780885,0.229144876,3.145270728,-1.747252001,Year,-0.885048546,-1.252848407,-0.969426902,-0.860873234,High,Closed,Suidae,omnivore,Closed,mix,G,large_omnivore,0.068412502,0.4349,Brodie Sus barbatus,Yes (rarely),NA
Brodie,Trichys fasciculata,-0.826473687,0.859956826,3.145270728,-1.747252001,Year,0.097963389,-1.252848407,-0.969426902,-0.860873234,High,Closed,Hystricidae,herbivore,Closed,nocturnal_only,S,small_herbivore,0.068412502,0.3487,Brodie Trichys fasciculata,Yes (rarely),NA
Brodie,Viverra tangalunga,-0.448986643,0.416333895,3.145270728,-1.747252001,Year,0.097963389,-0.64946991,-0.969426902,-0.860873234,High,Closed,Viverridae,omnivore,Closed,mix,G,small_omnivore,0.068412502,0.3645,Brodie Viverra tangalunga,No,NA
Cathedral,Alces alces,-0.273812518,0.754695859,-0.953663668,0.617741181,Year,-0.885048546,-0.64946991,-0.346875451,-1.507266544,High,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,0.515851758,0.4731,Cathedral Alces alces,Yes (rarely),<3 months
Cathedral,Canis latrans,0.031091527,0.322216883,-0.953663668,0.617741181,Year,0.097963389,1.160665581,-0.346875451,-1.507266544,High,Closed,Canidae,carnivore,Closed,mix,G,small_carnivore,0.515851758,0.4856,Cathedral Canis latrans,Yes (rarely),>9 months
Cathedral,Canis lupus,0.942231089,1.462449647,-0.953663668,0.617741181,Year,-0.885048546,2.367422575,-0.346875451,-1.507266544,High,Closed,Canidae,carnivore,Closed,mix,G,large_carnivore,0.515851758,0.4775,Cathedral Canis lupus,Yes (rarely),>9 months
Cathedral,Cervus elaphus,-0.515746552,1.224705161,-0.953663668,0.617741181,Year,-0.885048546,0.557287084,-0.346875451,-1.507266544,High,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,0.515851758,0.4897,Cathedral Cervus elaphus,Yes (rarely),<3 months
Cathedral,Lepus americanus,-0.429921066,0.446066597,-0.953663668,0.617741181,Year,-0.885048546,-0.64946991,-0.346875451,-1.507266544,High,Closed,Leporidae,herbivore,Closed,nocturnal_only,G,small_herbivore,0.515851758,0.3092,Cathedral Lepus americanus,Yes (rarely),>9 months
Cathedral,Lynx canadensis,0.03559164,0.235664786,-0.953663668,0.617741181,Year,0.097963389,-0.64946991,-0.346875451,-1.507266544,High,Closed,Felidae,carnivore,Closed,nocturnal_only,G,small_carnivore,0.515851758,0.4648,Cathedral Lynx canadensis,Yes (commonly),3-9 months
Cathedral,Lynx rufus,-0.113421007,0.589777776,-0.953663668,0.617741181,Year,-0.885048546,0.557287084,-0.346875451,-1.507266544,High,Closed,Felidae,carnivore,Closed,nocturnal_only,G,small_carnivore,0.515851758,0.4481,Cathedral Lynx rufus,Yes (commonly),3-9 months
Cathedral,Marmota caligata,-0.169644082,0.411632343,-0.953663668,0.617741181,Year,1.080975323,-0.64946991,-0.346875451,-1.507266544,High,Closed,Sciuridae,herbivore,Closed,diurnal_only,G,small_herbivore,0.515851758,0.3249,Cathedral Marmota caligata,No,NA
Cathedral,Mephitis mephitis,-0.515806405,1.239318125,-0.953663668,0.617741181,Year,2.063987257,0.557287084,-0.346875451,-1.507266544,High,Closed,Mephitidae,omnivore,Closed,nocturnal_only,G,small_omnivore,0.515851758,0.3037,Cathedral Mephitis mephitis,No,NA
Cathedral,Odocoileus hemionus,0.407144923,0.253228762,-0.953663668,0.617741181,Year,-0.885048546,3.57417957,-0.346875451,-1.507266544,High,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,0.515851758,0.4638,Cathedral Odocoileus hemionus,Yes (commonly),<3 months
Cathedral,Odocoileus virginianus,1.275943157,1.157206668,-0.953663668,0.617741181,Year,-0.885048546,3.57417957,-0.346875451,-1.507266544,High,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,0.515851758,0.454,Cathedral Odocoileus virginianus,Yes (rarely),<3 months
Cathedral,Oreamnos americanus,0.697171429,1.00766591,-0.953663668,0.617741181,Year,-0.885048546,0.557287084,-0.346875451,-1.507266544,High,Closed,Bovidae,herbivore,Closed,mix,G,large_herbivore,0.515851758,0.4471,Cathedral Oreamnos americanus,No,NA
Cathedral,Puma concolor,-1.173554856,0.884155069,-0.953663668,0.617741181,Year,-0.885048546,1.160665581,-0.346875451,-1.507266544,High,Closed,Felidae,carnivore,Closed,mix,G,large_carnivore,0.515851758,0.4536,Cathedral Puma concolor,Yes (commonly),3-9 months
Cathedral,Taxidea taxus,0.870488792,1.224763694,-0.953663668,0.617741181,Year,0.097963389,-0.64946991,-0.346875451,-1.507266544,High,Closed,Mustelidae,carnivore,Closed,nocturnal_only,G,small_carnivore,0.515851758,0.4429,Cathedral Taxidea taxus,No,NA
Cathedral,Ursus americanus,0.697151813,0.476513122,-0.953663668,0.617741181,Year,0.097963389,0.557287084,-0.346875451,-1.507266544,High,Closed,Ursidae,omnivore,Closed,mix,G,large_omnivore,0.515851758,0.4763,Cathedral Ursus americanus,Yes (commonly),<3 months
CJC,Cuniculus paca,0.316666745,0.642157665,-0.320796631,-1.45624062,Year,1.080975323,-1.252848407,0.621703998,-1.191889159,Low,Closed,Cuniculidae,herbivore,Closed,nocturnal_only,G,small_herbivore,0.251769219,0.3731,CJC Cuniculus paca,Yes (commonly),NA
CJC,Dasyprocta punctata,0.595337508,0.319074025,-0.320796631,-1.45624062,Year,0.097963389,-0.046091413,0.621703998,-1.191889159,Low,Closed,Dasyproctidae,herbivore,Closed,mix,G,small_herbivore,0.251769219,0.3773,CJC Dasyprocta punctata,Yes (commonly),NA
CJC,Dasypus novemcinctus,-1.6249407,1.027151258,-0.320796631,-1.45624062,Year,-0.885048546,1.160665581,0.621703998,-1.191889159,Low,Closed,Dasypodidae,carnivore,Closed,nocturnal_only,G,small_carnivore,0.251769219,0.2628,CJC Dasypus novemcinctus,Yes (rarely),NA
CJC,Didelphis marsupialis,0.148708385,0.41699279,-0.320796631,-1.45624062,Year,2.063987257,-0.64946991,0.621703998,-1.191889159,Low,Closed,Didelphidae,omnivore,Closed,nocturnal_only,S,small_omnivore,0.251769219,0.262,CJC Didelphis marsupialis,Yes (commonly),NA
CJC,Eira barbara,-0.206845889,0.824414064,-0.320796631,-1.45624062,Year,-0.885048546,-0.64946991,0.621703998,-1.191889159,Low,Closed,Mustelidae,omnivore,Closed,mix,G,small_carnivore,0.251769219,0.4369,CJC Eira barbara,Yes (rarely),NA
CJC,Galictis vittata,-1.127939366,1.225631457,-0.320796631,-1.45624062,Year,2.063987257,-0.64946991,0.621703998,-1.191889159,Low,Closed,Mustelidae,omnivore,Closed,mix,G,small_carnivore,0.251769219,0.4145,CJC Galictis vittata,Yes (rarely),NA
CJC,Leopardus pardalis,-0.196275798,0.335330087,-0.320796631,-1.45624062,Year,0.097963389,-0.046091413,0.621703998,-1.191889159,Low,Closed,Felidae,carnivore,Closed,nocturnal_only,G,small_carnivore,0.251769219,0.4523,CJC Leopardus pardalis,Yes (rarely),NA
CJC,Mazama americana,-0.127994154,0.30243265,-0.320796631,-1.45624062,Year,0.097963389,-1.252848407,0.621703998,-1.191889159,Low,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,0.251769219,0.4529,CJC Mazama americana,Yes (commonly),NA
CJC,Nasua narica,-0.766665187,1.224743773,-0.320796631,-1.45624062,Year,0.097963389,-1.252848407,0.621703998,-1.191889159,Low,Closed,Procyonidae,omnivore,Closed,diurnal_only,S,small_omnivore,0.251769219,0.4603,CJC Nasua narica,Yes (rarely),NA
CJC,Panthera onca,-0.221373726,0.321025586,-0.320796631,-1.45624062,Year,-0.885048546,1.764044078,0.621703998,-1.191889159,Low,Closed,Felidae,carnivore,Closed,mix,G,large_carnivore,0.251769219,0.447,CJC Panthera onca,Yes (rarely),NA
CJC,Procyon lotor,0.887406395,0.866217264,-0.320796631,-1.45624062,Year,2.063987257,-1.252848407,0.621703998,-1.191889159,Low,Closed,Procyonidae,omnivore,Closed,nocturnal_only,G,small_omnivore,0.251769219,0.4371,CJC Procyon lotor,Yes (rarely),NA
CJC,Puma concolor,-0.766664144,1.22530314,-0.320796631,-1.45624062,Year,-0.885048546,1.160665581,0.621703998,-1.191889159,Low,Closed,Felidae,carnivore,Closed,mix,G,large_carnivore,0.251769219,0.4536,CJC Puma concolor,Yes (rarely),NA
CJC,Tamandua mexicana,1.529822652,1.106210666,-0.320796631,-1.45624062,Year,-0.885048546,-0.64946991,0.621703998,-1.191889159,Low,Closed,Myrmecophagidae,carnivore,Closed,mix,S,small_carnivore,0.251769219,0.4159,CJC Tamandua mexicana,No,NA
CJC,Tapirus bairdii,-0.133659184,0.557780844,-0.320796631,-1.45624062,Year,-0.885048546,0.557287084,0.621703998,-1.191889159,Low,Closed,Tapiridae,herbivore,Closed,nocturnal_only,G,large_herbivore,0.251769219,0.3809,CJC Tapirus bairdii,Yes (rarely),NA
CJC,Tayassu pecari,1.64103109,0.783054129,-0.320796631,-1.45624062,Year,1.080975323,0.557287084,0.621703998,-1.191889159,Low,Closed,Tayassuidae,omnivore,Closed,mix,G,large_omnivore,0.251769219,0.4806,CJC Tayassu pecari,Yes (commonly),NA
CO_GrasslandOak_USAFA,Canis latrans,-0.215567944,0.363995253,-0.68995888,0.076752707,Year,0.097963389,1.160665581,-0.589020313,0.300204476,Low,Closed,Canidae,carnivore,Closed,mix,G,small_carnivore,0.518951002,0.4856,CO_GrasslandOak_USAFA Canis latrans,No,NA
CO_GrasslandOak_USAFA,Cervus elaphus,-0.735857948,0.576375339,-0.68995888,0.076752707,Year,-0.885048546,0.557287084,-0.589020313,0.300204476,Low,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,0.518951002,0.4897,CO_GrasslandOak_USAFA Cervus elaphus,Yes (commonly),3-9 months
CO_GrasslandOak_USAFA,Lepus americanus,-0.812705239,1.224743013,-0.68995888,0.076752707,Year,-0.885048546,-0.64946991,-0.589020313,0.300204476,Low,Closed,Leporidae,herbivore,Closed,nocturnal_only,G,small_herbivore,0.518951002,0.3092,CO_GrasslandOak_USAFA Lepus americanus,No,NA
CO_GrasslandOak_USAFA,Lynx rufus,-1.035524095,0.594719581,-0.68995888,0.076752707,Year,-0.885048546,0.557287084,-0.589020313,0.300204476,Low,Closed,Felidae,carnivore,Closed,nocturnal_only,G,small_carnivore,0.518951002,0.4481,CO_GrasslandOak_USAFA Lynx rufus,No,NA
CO_GrasslandOak_USAFA,Mephitis mephitis,0.176671041,0.541667257,-0.68995888,0.076752707,Year,2.063987257,0.557287084,-0.589020313,0.300204476,Low,Closed,Mephitidae,omnivore,Closed,nocturnal_only,G,small_omnivore,0.518951002,0.3037,CO_GrasslandOak_USAFA Mephitis mephitis,No,NA
CO_GrasslandOak_USAFA,Odocoileus hemionus,-0.428776916,0.391029323,-0.68995888,0.076752707,Year,-0.885048546,3.57417957,-0.589020313,0.300204476,Low,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,0.518951002,0.4638,CO_GrasslandOak_USAFA Odocoileus hemionus,Yes (commonly),<3 months
CO_GrasslandOak_USAFA,Odocoileus virginianus,-1.134648853,0.976742751,-0.68995888,0.076752707,Year,-0.885048546,3.57417957,-0.589020313,0.300204476,Low,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,0.518951002,0.454,CO_GrasslandOak_USAFA Odocoileus virginianus,No,NA
CO_GrasslandOak_USAFA,Procyon lotor,0.343189579,0.902900505,-0.68995888,0.076752707,Year,2.063987257,-1.252848407,-0.589020313,0.300204476,Low,Closed,Procyonidae,omnivore,Closed,nocturnal_only,G,small_omnivore,0.518951002,0.4371,CO_GrasslandOak_USAFA Procyon lotor,No,NA
CO_GrasslandOak_USAFA,Puma concolor,0.979052917,1.154668192,-0.68995888,0.076752707,Year,-0.885048546,1.160665581,-0.589020313,0.300204476,Low,Closed,Felidae,carnivore,Closed,mix,G,large_carnivore,0.518951002,0.4536,CO_GrasslandOak_USAFA Puma concolor,No,NA
CO_GrasslandOak_USAFA,Urocyon cinereoargenteus,-1.73320178,1.126832351,-0.68995888,0.076752707,Year,2.063987257,-0.64946991,-0.589020313,0.300204476,Low,Closed,Canidae,omnivore,Closed,mix,G,small_omnivore,0.518951002,0.4483,CO_GrasslandOak_USAFA Urocyon cinereoargenteus,No,NA
CO_GrasslandOak_USAFA,Ursus americanus,-0.503447364,0.45803367,-0.68995888,0.076752707,Year,0.097963389,0.557287084,-0.589020313,0.300204476,Low,Closed,Ursidae,omnivore,Closed,mix,G,large_omnivore,0.518951002,0.4763,CO_GrasslandOak_USAFA Ursus americanus,No,NA
CO_GrasslandOak_USAFA,Vulpes vulpes,-2.225454364,1.236568323,-0.68995888,0.076752707,Year,0.097963389,1.764044078,-0.589020313,0.300204476,Low,Closed,Canidae,omnivore,Closed,mix,G,small_omnivore,0.518951002,0.4547,CO_GrasslandOak_USAFA Vulpes vulpes,No,NA
CT_Forest_Nye_Holman,Canis latrans,0.33259965,0.949905191,-0.129040773,0.232014305,Year,0.097963389,1.160665581,0.067909729,0.77618498,Low,Closed,Canidae,carnivore,Closed,mix,G,small_carnivore,4.039189943,0.4856,CT_Forest_Nye_Holman Canis latrans,No,NA
CT_Forest_Nye_Holman,Didelphis virginiana,-0.026134869,1.215537579,-0.129040773,0.232014305,Year,2.063987257,-0.046091413,0.067909729,0.77618498,Low,Closed,Didelphidae,omnivore,Closed,nocturnal_only,S,small_omnivore,4.039189943,0.2745,CT_Forest_Nye_Holman Didelphis virginiana,No,NA
CT_Forest_Nye_Holman,Lynx rufus,-1.559630792,1.242464793,-0.129040773,0.232014305,Year,-0.885048546,0.557287084,0.067909729,0.77618498,Low,Closed,Felidae,carnivore,Closed,nocturnal_only,G,small_carnivore,4.039189943,0.4481,CT_Forest_Nye_Holman Lynx rufus,No,NA
CT_Forest_Nye_Holman,Odocoileus virginianus,-0.174018189,0.321645506,-0.129040773,0.232014305,Year,-0.885048546,3.57417957,0.067909729,0.77618498,Low,Closed,Cervidae,herbivore,Closed,mix,G,large_herbivore,4.039189943,0.454,CT_Forest_Nye_Holman Odocoileus virginianus,Yes (commonly),3-9 months
